Date, Time, Min (count/min), Max (count/min) 
1/10/19, 3:31 PM,61,61
1/10/19, 3:37 PM,60,60
1/10/19, 3:42 PM,61,61
1/10/19, 3:46 PM,58,58
1/10/19, 3:53 PM,57,57
1/10/19, 3:56 PM,57,57
1/10/19, 4:04 PM,53,53
1/10/19, 4:07 PM,62,62
1/10/19, 4:12 PM,54,54
1/10/19, 4:20 PM,61,61
1/10/19, 4:21 PM,70,70
1/10/19, 4:28 PM,61,61
1/10/19, 4:33 PM,63,63
1/10/19, 4:35 PM,63,63
1/10/19, 4:45 PM,79,79
1/10/19, 4:48 PM,66,66
1/10/19, 4:54 PM,64,64
1/10/19, 4:56 PM,69,69
1/10/19, 5:02 PM,62,62
1/10/19, 5:06 PM,64,64
1/10/19, 5:14 PM,62,62
1/10/19, 5:23 PM,62,62
1/10/19, 5:28 PM,57,57
1/10/19, 5:31 PM,66,66
1/10/19, 5:39 PM,75,75
1/10/19, 5:43 PM,57,57
1/10/19, 5:50 PM,58,58
1/10/19, 5:52 PM,56,56
1/10/19, 5:57 PM,61,61
1/10/19, 6:02 PM,56,56
1/10/19, 6:08 PM,55,55
1/10/19, 6:12 PM,60,60
1/10/19, 6:19 PM,56,56
1/10/19, 6:22 PM,58,58
1/10/19, 6:28 PM,56,56
1/10/19, 6:32 PM,53,53
1/10/19, 6:40 PM,57,57
1/10/19, 6:41 PM,60,60
1/10/19, 6:50 PM,58,58
1/10/19, 6:52 PM,62,62
1/10/19, 6:58 PM,63,63
1/10/19, 7:02 PM,58,58
1/10/19, 7:06 PM,60,60
1/10/19, 7:14 PM,65,65
1/10/19, 7:17 PM,65,65
1/10/19, 7:25 PM,63,63
1/10/19, 7:33 PM,65,65
1/10/19, 7:37 PM,73,73
1/10/19, 7:41 PM,63,63
1/10/19, 7:50 PM,54,54
1/10/19, 7:53 PM,50,50
1/10/19, 7:57 PM,54,54
1/10/19, 8:01 PM,56,56
1/10/19, 8:06 PM,62,62
1/10/19, 8:18 PM,82,82
1/10/19, 8:30 PM,57,57
1/10/19, 8:32 PM,56,56
1/10/19, 8:37 PM,60,60
1/10/19, 8:41 PM,60,60
1/10/19, 10:08 PM,51.5,51.5
1/10/19, 10:13 PM,52.2,52.2
1/10/19, 10:18 PM,53.1,53.1
1/10/19, 10:23 PM,53.9,53.9
1/10/19, 10:28 PM,54.7,54.7
1/10/19, 10:33 PM,55.3,55.3
1/10/19, 10:38 PM,55.6,55.6
1/10/19, 10:42 PM,55.9,55.9
1/10/19, 10:47 PM,56.2,56.2
1/10/19, 10:52 PM,57,57
1/10/19, 10:57 PM,58.5,58.5
1/10/19, 11:02 PM,59.9,59.9
1/10/19, 11:07 PM,59.8,59.8
1/10/19, 11:12 PM,58.7,58.7
1/10/19, 11:17 PM,56.2,56.2
1/10/19, 11:22 PM,54.1,54.1
1/10/19, 11:27 PM,54,54
1/10/19, 11:32 PM,54.6,54.6
1/10/19, 11:37 PM,54.9,54.9
1/10/19, 11:42 PM,54.7,54.7
1/10/19, 11:47 PM,54,54
1/10/19, 11:52 PM,52.9,52.9
1/10/19, 11:57 PM,51.9,51.9
1/11/19, 12:02 AM,52,52
1/11/19, 12:06 AM,52.7,52.7
1/11/19, 12:11 AM,53.4,53.4
1/11/19, 12:16 AM,53.7,53.7
1/11/19, 12:21 AM,53.6,53.6
1/11/19, 12:26 AM,53,53
1/11/19, 12:31 AM,52.1,52.1
1/11/19, 12:36 AM,51.5,51.5
1/11/19, 12:41 AM,51.4,51.4
1/11/19, 12:46 AM,51.4,51.4
1/11/19, 12:51 AM,51.3,51.3
1/11/19, 12:56 AM,51,51
1/11/19, 1:01 AM,50.5,50.5
1/11/19, 1:06 AM,49.9,49.9
1/11/19, 1:11 AM,49.6,49.6
1/11/19, 1:16 AM,49.7,49.7
1/11/19, 1:21 AM,50.5,50.5
1/11/19, 1:26 AM,52.1,52.1
1/11/19, 1:31 AM,53.4,53.4
1/11/19, 1:35 AM,54,54
1/11/19, 1:40 AM,54.1,54.1
1/11/19, 1:45 AM,53.9,53.9
1/11/19, 1:50 AM,53.5,53.5
1/11/19, 1:55 AM,53,53
1/11/19, 2:00 AM,52.1,52.1
1/11/19, 2:05 AM,50.6,50.6
1/11/19, 2:10 AM,49,49
1/11/19, 2:15 AM,48.3,48.3
1/11/19, 2:20 AM,48.6,48.6
1/11/19, 2:25 AM,49.2,49.2
1/11/19, 2:30 AM,49.6,49.6
1/11/19, 2:35 AM,50,50
1/11/19, 2:40 AM,50.2,50.2
1/11/19, 2:45 AM,50.3,50.3
1/11/19, 2:50 AM,50.1,50.1
1/11/19, 2:55 AM,49.9,49.9
1/11/19, 2:59 AM,49.8,49.8
1/11/19, 3:04 AM,50.1,50.1
1/11/19, 3:09 AM,51,51
1/11/19, 3:14 AM,51.8,51.8
1/11/19, 3:19 AM,52,52
1/11/19, 3:24 AM,51.2,51.2
1/11/19, 3:29 AM,50.5,50.5
1/11/19, 3:34 AM,50.4,50.4
1/11/19, 3:39 AM,51.1,51.1
1/11/19, 3:44 AM,52.2,52.2
1/11/19, 3:49 AM,53.4,53.4
1/11/19, 3:54 AM,54.1,54.1
1/11/19, 3:59 AM,54,54
1/11/19, 4:04 AM,52.9,52.9
1/11/19, 4:09 AM,51.2,51.2
1/11/19, 4:14 AM,49.8,49.8
1/11/19, 4:19 AM,48.9,48.9
1/11/19, 4:23 AM,48.4,48.4
1/11/19, 4:38 AM,79,79
1/11/19, 4:41 AM,95,95
1/11/19, 4:48 AM,77,77
1/11/19, 4:59 AM,55,55
1/11/19, 5:01 AM,60,60
1/11/19, 5:10 AM,63,63
1/11/19, 5:15 AM,67,67
1/11/19, 5:19 AM,62,62
1/11/19, 5:23 AM,66,66
1/11/19, 5:27 AM,63,63
1/11/19, 5:31 AM,58,58
1/11/19, 5:37 AM,61,61
1/11/19, 5:44 AM,45,45
1/11/19, 5:51 AM,50,50
1/11/19, 6:00 AM,99,99
1/11/19, 6:00 AM,86.3,86.3
1/11/19, 6:05 AM,96,96
1/11/19, 6:06 AM,95,95
1/11/19, 6:15 AM,95,95
1/11/19, 6:22 AM,88,88
1/11/19, 6:22 AM,86,86
1/11/19, 6:22 AM,85,85
1/11/19, 6:23 AM,126,126
1/11/19, 6:23 AM,124,124
1/11/19, 6:23 AM,109,109
1/11/19, 6:23 AM,98,98
1/11/19, 6:23 AM,94,94
1/11/19, 6:23 AM,93,93
1/11/19, 6:23 AM,89,89
1/11/19, 6:23 AM,104,104
1/11/19, 6:23 AM,105,105
1/11/19, 6:24 AM,108,108
1/11/19, 6:24 AM,108,108
1/11/19, 6:24 AM,106,106
1/11/19, 6:24 AM,119,119
1/11/19, 6:24 AM,120,120
1/11/19, 6:24 AM,127,127
1/11/19, 6:24 AM,128,128
1/11/19, 6:24 AM,108,108
1/11/19, 6:24 AM,107,107
1/11/19, 6:24 AM,110,110
1/11/19, 6:24 AM,129,129
1/11/19, 6:24 AM,131,131
1/11/19, 6:28 AM,100,100
1/11/19, 6:31 AM,90,90
1/11/19, 6:50 AM,68,68
1/11/19, 7:00 AM,71,71
1/11/19, 7:04 AM,64,64
1/11/19, 7:08 AM,57,57
1/11/19, 7:15 AM,61,61
1/11/19, 7:16 AM,63,63
1/11/19, 7:24 AM,61,61
1/11/19, 7:27 AM,65,65
1/11/19, 7:33 AM,69,69
1/11/19, 7:40 AM,67,67
1/11/19, 7:42 AM,58,58
1/11/19, 7:49 AM,62,62
1/11/19, 7:51 AM,62,62
1/11/19, 7:56 AM,65,65
1/11/19, 8:01 AM,59,59
1/11/19, 8:06 AM,56,56
1/11/19, 8:15 AM,62,62
1/11/19, 8:19 AM,70,70
1/11/19, 8:25 AM,66,66
1/11/19, 8:27 AM,75,75
1/11/19, 8:34 AM,59,59
1/11/19, 8:39 AM,79,79
1/11/19, 8:45 AM,64,64
1/11/19, 8:46 AM,70,70
1/11/19, 8:55 AM,64,64
1/11/19, 8:59 AM,55,55
1/11/19, 9:03 AM,56,56
1/11/19, 9:07 AM,64,64
1/11/19, 9:14 AM,57,57
1/11/19, 9:18 AM,56,56
1/11/19, 9:24 AM,55,55
1/11/19, 9:30 AM,59,59
1/11/19, 9:33 AM,57,57
1/11/19, 9:38 AM,59,59
1/11/19, 9:44 AM,55,55
1/11/19, 9:46 AM,54,54
1/11/19, 9:53 AM,59,59
1/11/19, 9:58 AM,58,58
1/11/19, 10:04 AM,55,55
1/11/19, 10:09 AM,59,59
1/11/19, 10:15 AM,56,56
1/11/19, 10:17 AM,56,56
1/11/19, 10:25 AM,55,55
1/11/19, 10:26 AM,67,67
1/11/19, 10:30 AM,66,66
1/11/19, 10:44 AM,61,61
1/11/19, 10:47 AM,55,55
1/11/19, 10:54 AM,60,60
1/11/19, 10:59 AM,57,57
1/11/19, 11:03 AM,59,59
1/11/19, 11:07 AM,60,60
1/11/19, 11:11 AM,61,61
1/11/19, 11:19 AM,62,62
1/11/19, 11:24 AM,59,59
1/11/19, 11:28 AM,58,58
1/11/19, 11:31 AM,61,61
1/11/19, 11:38 AM,62,62
1/11/19, 11:41 AM,59,59
1/11/19, 11:50 AM,58,58
1/11/19, 11:52 AM,61,61
1/11/19, 11:57 AM,63,63
1/11/19, 12:04 PM,64,64
1/11/19, 12:07 PM,60,60
1/11/19, 12:14 PM,62,62
1/11/19, 12:20 PM,64,64
1/11/19, 12:25 PM,55,55
1/11/19, 12:26 PM,52,52
1/11/19, 12:34 PM,63,63
1/11/19, 12:35 PM,60,60
1/11/19, 12:43 PM,54,54
1/11/19, 12:49 PM,62,62
1/11/19, 12:51 PM,62,62
1/11/19, 1:00 PM,67,67
1/11/19, 1:04 PM,54,54
1/11/19, 1:06 PM,55,55
1/11/19, 1:13 PM,59,59
1/11/19, 1:17 PM,60,60
1/11/19, 1:24 PM,103,103
1/11/19, 1:30 PM,60,60
1/11/19, 1:31 PM,53,53
1/11/19, 1:37 PM,55,55
1/11/19, 1:45 PM,53,53
1/11/19, 1:49 PM,55,55
1/11/19, 1:54 PM,53,53
1/11/19, 1:59 PM,53,53
1/11/19, 2:05 PM,52,52
1/11/19, 2:10 PM,56,56
1/11/19, 2:12 PM,54,54
1/11/19, 2:18 PM,59,59
1/11/19, 2:22 PM,57,57
1/11/19, 2:30 PM,59,59
1/11/19, 2:32 PM,58,58
1/11/19, 2:36 PM,56,56
1/11/19, 2:44 PM,61,61
1/11/19, 2:45 PM,67,67
1/11/19, 2:55 PM,58,58
1/11/19, 3:00 PM,64,64
1/11/19, 3:04 PM,61,61
1/11/19, 3:10 PM,59,59
1/11/19, 3:13 PM,58,58
1/11/19, 3:16 PM,70,70
1/11/19, 3:27 PM,59,59
1/11/19, 3:31 PM,71,71
1/11/19, 3:39 PM,59,59
1/11/19, 3:43 PM,63,63
1/11/19, 3:46 PM,58,58
1/11/19, 3:54 PM,62,62
1/11/19, 4:00 PM,77,77
1/11/19, 4:03 PM,59,59
1/11/19, 4:09 PM,58,58
1/11/19, 4:14 PM,56,56
1/11/19, 4:20 PM,58,58
1/11/19, 4:22 PM,64,64
1/11/19, 4:26 PM,57,57
1/11/19, 4:31 PM,55,55
1/11/19, 4:36 PM,61,61
1/11/19, 4:43 PM,61,61
1/11/19, 4:48 PM,54,54
1/11/19, 4:51 PM,54,54
1/11/19, 4:56 PM,54,54
1/11/19, 5:03 PM,58,58
1/11/19, 5:15 PM,63,63
1/11/19, 5:18 PM,64,64
1/11/19, 5:24 PM,57,57
1/11/19, 5:27 PM,60,60
1/11/19, 5:32 PM,57,57
1/11/19, 5:40 PM,54,54
1/11/19, 5:43 PM,49,49
1/11/19, 5:49 PM,69,69
1/11/19, 5:55 PM,61,61
1/11/19, 5:56 PM,57,57
1/11/19, 6:05 PM,53,53
1/11/19, 6:09 PM,56,56
1/11/19, 6:11 PM,56,56
1/11/19, 6:19 PM,59,59
1/11/19, 6:23 PM,59,59
1/11/19, 6:27 PM,59,59
1/11/19, 6:32 PM,59,59
1/11/19, 6:36 PM,57,57
1/11/19, 6:42 PM,64,64
1/11/19, 6:45 PM,58,58
1/11/19, 6:55 PM,58,58
1/11/19, 6:58 PM,55,55
1/11/19, 7:00 PM,56,56
1/11/19, 7:08 PM,56,56
1/11/19, 7:12 PM,57,57
1/11/19, 7:16 PM,58,58
1/11/19, 7:41 PM,60.1,60.1
1/11/19, 9:04 PM,49.5,49.5
1/11/19, 9:09 PM,49.4,49.4
1/11/19, 9:13 PM,49.4,49.4
1/11/19, 9:18 PM,50,50
1/11/19, 9:23 PM,50.5,50.5
1/11/19, 9:28 PM,50.4,50.4
1/11/19, 9:33 PM,49.7,49.7
1/11/19, 9:38 PM,48.8,48.8
1/11/19, 9:43 PM,48.1,48.1
1/11/19, 9:48 PM,47.5,47.5
1/11/19, 9:53 PM,46.7,46.7
1/11/19, 9:58 PM,45.8,45.8
1/11/19, 10:03 PM,45.3,45.3
1/11/19, 10:08 PM,45.4,45.4
1/11/19, 10:13 PM,46,46
1/11/19, 10:18 PM,47.4,47.4
1/11/19, 10:23 PM,49.5,49.5
1/11/19, 10:28 PM,51.7,51.7
1/11/19, 10:33 PM,53.3,53.3
1/11/19, 10:38 PM,53.1,53.1
1/11/19, 10:43 PM,52.4,52.4
1/11/19, 10:48 PM,52.3,52.3
1/11/19, 10:53 PM,52.3,52.3
1/11/19, 10:58 PM,52.2,52.2
1/11/19, 11:03 PM,51.7,51.7
1/11/19, 11:08 PM,50.4,50.4
1/11/19, 11:13 PM,48,48
1/11/19, 11:18 PM,45.7,45.7
1/11/19, 11:23 PM,45.5,45.5
1/11/19, 11:27 PM,46.1,46.1
1/11/19, 11:32 PM,46.7,46.7
1/11/19, 11:37 PM,47.4,47.4
1/11/19, 11:42 PM,48.3,48.3
1/11/19, 11:47 PM,49.2,49.2
1/11/19, 11:52 PM,49.7,49.7
1/11/19, 11:57 PM,49.3,49.3
1/12/19, 12:02 AM,48.4,48.4
1/12/19, 12:07 AM,48.8,48.8
1/12/19, 12:12 AM,50.4,50.4
1/12/19, 12:17 AM,51.1,51.1
1/12/19, 12:22 AM,51.1,51.1
1/12/19, 12:27 AM,50.7,50.7
1/12/19, 12:32 AM,50.1,50.1
1/12/19, 12:37 AM,49.8,49.8
1/12/19, 12:42 AM,49.6,49.6
1/12/19, 12:47 AM,49.3,49.3
1/12/19, 12:52 AM,49,49
1/12/19, 12:57 AM,48.7,48.7
1/12/19, 1:02 AM,48.6,48.6
1/12/19, 1:07 AM,49.1,49.1
1/12/19, 1:12 AM,49.8,49.8
1/12/19, 1:17 AM,50.1,50.1
1/12/19, 1:22 AM,49.7,49.7
1/12/19, 1:27 AM,49.4,49.4
1/12/19, 1:32 AM,49.3,49.3
1/12/19, 1:37 AM,49.4,49.4
1/12/19, 1:42 AM,49.6,49.6
1/12/19, 1:46 AM,49.8,49.8
1/12/19, 1:51 AM,49.8,49.8
1/12/19, 1:56 AM,49.6,49.6
1/12/19, 2:01 AM,49,49
1/12/19, 2:06 AM,48.5,48.5
1/12/19, 2:11 AM,49.2,49.2
1/12/19, 2:16 AM,50.5,50.5
1/12/19, 2:21 AM,51.6,51.6
1/12/19, 2:26 AM,52.1,52.1
1/12/19, 2:31 AM,52.2,52.2
1/12/19, 2:36 AM,52.1,52.1
1/12/19, 2:41 AM,51.6,51.6
1/12/19, 2:46 AM,50.9,50.9
1/12/19, 2:51 AM,49.8,49.8
1/12/19, 2:56 AM,48.5,48.5
1/12/19, 3:01 AM,48.1,48.1
1/12/19, 3:06 AM,48.6,48.6
1/12/19, 3:11 AM,49.2,49.2
1/12/19, 3:16 AM,49.6,49.6
1/12/19, 3:21 AM,49.8,49.8
1/12/19, 3:26 AM,50,50
1/12/19, 3:31 AM,50.4,50.4
1/12/19, 3:36 AM,51,51
1/12/19, 3:41 AM,51.7,51.7
1/12/19, 3:46 AM,52.2,52.2
1/12/19, 3:51 AM,52.2,52.2
1/12/19, 3:56 AM,52,52
1/12/19, 4:00 AM,51.7,51.7
1/12/19, 4:05 AM,51.1,51.1
1/12/19, 4:10 AM,50.4,50.4
1/12/19, 4:15 AM,49.8,49.8
1/12/19, 4:20 AM,49.2,49.2
1/12/19, 4:25 AM,49.1,49.1
1/12/19, 4:30 AM,49.3,49.3
1/12/19, 4:35 AM,50.1,50.1
1/12/19, 4:40 AM,51.1,51.1
1/12/19, 4:45 AM,52.3,52.3
1/12/19, 4:50 AM,53.4,53.4
1/12/19, 4:55 AM,54.4,54.4
1/12/19, 5:00 AM,55.3,55.3
1/12/19, 5:05 AM,56,56
1/12/19, 5:10 AM,56.3,56.3
1/12/19, 5:15 AM,56.3,56.3
1/12/19, 5:20 AM,55.7,55.7
1/12/19, 5:25 AM,55.1,55.1
1/12/19, 5:30 AM,54.6,54.6
1/12/19, 5:35 AM,54.4,54.4
1/12/19, 5:40 AM,54.4,54.4
1/12/19, 5:45 AM,54.5,54.5
1/12/19, 5:50 AM,54.6,54.6
1/12/19, 5:55 AM,54.7,54.7
1/12/19, 6:00 AM,54.7,54.7
1/12/19, 6:05 AM,54.5,54.5
1/12/19, 7:04 AM,90,90
1/12/19, 7:09 AM,71,71
1/12/19, 7:15 AM,66,66
1/12/19, 7:22 AM,75,75
1/12/19, 7:26 AM,70,70
1/12/19, 7:31 AM,68,68
1/12/19, 7:35 AM,86,86
1/12/19, 7:39 AM,75,75
1/12/19, 7:42 AM,57,57
1/12/19, 7:48 AM,79,79
1/12/19, 7:53 AM,68,68
1/12/19, 7:58 AM,125,125
1/12/19, 8:02 AM,99,99
1/12/19, 8:09 AM,99,99
1/12/19, 8:14 AM,110,110
1/12/19, 8:23 AM,91,91
1/12/19, 8:25 AM,97,97
1/12/19, 8:29 AM,103,103
1/12/19, 8:33 AM,94,94
1/12/19, 8:36 AM,96,96
1/12/19, 8:47 AM,82,82
1/12/19, 8:50 AM,89,89
1/12/19, 8:59 AM,76,76
1/12/19, 9:07 AM,102,102
1/12/19, 9:11 AM,96,96
1/12/19, 9:13 AM,80,80
1/12/19, 9:18 AM,74,74
1/12/19, 9:23 AM,75,75
1/12/19, 9:28 AM,75,75
1/12/19, 9:34 AM,62,62
1/12/19, 9:37 AM,68,68
1/12/19, 9:45 AM,63,63
1/12/19, 9:48 AM,64,64
1/12/19, 9:51 AM,65,65
1/12/19, 10:00 AM,65,65
1/12/19, 10:02 AM,71,71
1/12/19, 10:05 AM,68,68
1/12/19, 10:14 AM,80,80
1/12/19, 10:17 AM,70,70
1/12/19, 10:21 AM,64,64
1/12/19, 10:29 AM,68,68
1/12/19, 10:33 AM,65,65
1/12/19, 10:40 AM,68,68
1/12/19, 10:44 AM,67,67
1/12/19, 10:50 AM,66,66
1/12/19, 10:55 AM,65,65
1/12/19, 10:59 AM,63,63
1/12/19, 11:04 AM,67,67
1/12/19, 11:07 AM,61,61
1/12/19, 11:11 AM,66,66
1/12/19, 11:17 AM,68,68
1/12/19, 11:23 AM,63,63
1/12/19, 11:29 AM,64,64
1/12/19, 11:31 AM,66,66
1/12/19, 11:37 AM,67,67
1/12/19, 11:43 AM,61,61
1/12/19, 11:48 AM,59,59
1/12/19, 11:52 AM,56,56
1/12/19, 11:58 AM,56,56
1/12/19, 12:04 PM,60,60
1/12/19, 12:08 PM,60,60
1/12/19, 12:10 PM,64,64
1/12/19, 12:17 PM,63,63
1/12/19, 12:23 PM,59,59
1/12/19, 12:27 PM,56,56
1/12/19, 12:33 PM,59,59
1/12/19, 12:40 PM,60,60
1/12/19, 12:42 PM,59,59
1/12/19, 12:46 PM,61,61
1/12/19, 12:53 PM,57,57
1/12/19, 12:58 PM,68,68
1/12/19, 1:02 PM,61,61
1/12/19, 1:08 PM,59,59
1/12/19, 1:11 PM,64,64
1/12/19, 1:20 PM,57,57
1/12/19, 1:23 PM,57,57
1/12/19, 1:28 PM,58,58
1/12/19, 1:35 PM,58,58
1/12/19, 1:38 PM,64,64
1/12/19, 1:44 PM,59,59
1/12/19, 1:46 PM,60,60
1/12/19, 1:52 PM,62,62
1/12/19, 1:56 PM,62,62
1/12/19, 2:04 PM,63,63
1/12/19, 2:06 PM,60,60
1/12/19, 2:13 PM,68,68
1/12/19, 2:17 PM,67,67
1/12/19, 2:22 PM,83,83
1/12/19, 2:30 PM,54,54
1/12/19, 2:33 PM,59,59
1/12/19, 2:36 PM,62,62
1/12/19, 2:41 PM,94,94
1/12/19, 2:42 PM,94,94
1/12/19, 2:42 PM,94,94
1/12/19, 2:42 PM,97,97
1/12/19, 2:42 PM,97,97
1/12/19, 2:42 PM,97,97
1/12/19, 2:58 PM,181,181
1/12/19, 2:58 PM,178,178
1/12/19, 2:59 PM,179,179
1/12/19, 2:59 PM,183,183
1/12/19, 2:59 PM,185,185
1/12/19, 2:59 PM,185,185
1/12/19, 2:59 PM,183,183
1/12/19, 2:59 PM,180,180
1/12/19, 2:59 PM,185,185
1/12/19, 2:59 PM,187,187
1/12/19, 2:59 PM,186,186
1/12/19, 3:00 PM,187,187
1/12/19, 3:00 PM,188,188
1/12/19, 3:00 PM,189,189
1/12/19, 3:00 PM,190,190
1/12/19, 3:00 PM,190,190
1/12/19, 3:00 PM,190,190
1/12/19, 3:00 PM,190,190
1/12/19, 3:00 PM,189,189
1/12/19, 3:00 PM,190,190
1/12/19, 3:00 PM,190,190
1/12/19, 3:00 PM,190,190
1/12/19, 3:00 PM,188,188
1/12/19, 3:00 PM,188,188
1/12/19, 3:01 PM,188,188
1/12/19, 3:01 PM,188,188
1/12/19, 3:01 PM,185,185
1/12/19, 3:01 PM,183,183
1/12/19, 3:01 PM,182,182
1/12/19, 3:02 PM,156,156
1/12/19, 3:02 PM,155,155
1/12/19, 3:02 PM,147,147
1/12/19, 3:02 PM,147,147
1/12/19, 3:02 PM,145,145
1/12/19, 3:02 PM,142,142
1/12/19, 3:02 PM,140,140
1/12/19, 3:02 PM,139,139
1/12/19, 3:02 PM,136,136
1/12/19, 3:03 PM,136,136
1/12/19, 3:03 PM,124,124
1/12/19, 3:03 PM,123,123
1/12/19, 3:03 PM,121,121
1/12/19, 3:03 PM,119,119
1/12/19, 3:03 PM,119,119
1/12/19, 3:03 PM,117,117
1/12/19, 3:03 PM,117,117
1/12/19, 3:03 PM,117,117
1/12/19, 3:03 PM,111,111
1/12/19, 3:04 PM,107,107
1/12/19, 3:04 PM,105,105
1/12/19, 3:04 PM,109,109
1/12/19, 3:04 PM,110,110
1/12/19, 3:04 PM,109,109
1/12/19, 3:04 PM,102,102
1/12/19, 3:04 PM,101,101
1/12/19, 3:04 PM,102,102
1/12/19, 3:04 PM,104,104
1/12/19, 3:04 PM,102,102
1/12/19, 3:04 PM,102,102
1/12/19, 3:08 PM,86,86
1/12/19, 3:14 PM,82,82
1/12/19, 3:22 PM,63,63
1/12/19, 3:58 PM,59,59
1/12/19, 4:09 PM,68,68
1/12/19, 4:29 PM,65,65
1/12/19, 4:33 PM,61,61
1/12/19, 4:40 PM,60,60
1/12/19, 4:41 PM,62,62
1/12/19, 4:46 PM,69,69
1/12/19, 4:52 PM,64,64
1/12/19, 4:57 PM,62,62
1/12/19, 5:05 PM,63,63
1/12/19, 5:07 PM,64,64
1/12/19, 5:12 PM,65,65
1/12/19, 5:18 PM,70,70
1/12/19, 5:22 PM,73,73
1/12/19, 5:25 PM,63,63
1/12/19, 5:33 PM,65,65
1/12/19, 5:36 PM,68,68
1/12/19, 5:43 PM,67,67
1/12/19, 5:48 PM,63,63
1/12/19, 5:53 PM,60,60
1/12/19, 6:00 PM,65,65
1/12/19, 6:02 PM,68,68
1/12/19, 6:07 PM,68,68
1/12/19, 6:15 PM,55,55
1/12/19, 6:17 PM,60,60
1/12/19, 6:22 PM,64,64
1/12/19, 6:27 PM,65,65
1/12/19, 6:34 PM,63,63
1/12/19, 6:36 PM,62,62
1/12/19, 6:40 PM,64,64
1/12/19, 6:48 PM,76,76
1/12/19, 6:54 PM,57,57
1/12/19, 7:00 PM,68,68
1/12/19, 7:02 PM,59,59
1/12/19, 7:09 PM,59,59
1/12/19, 7:11 PM,60,60
1/12/19, 7:19 PM,58,58
1/12/19, 7:21 PM,56,56
1/12/19, 7:29 PM,54,54
1/12/19, 7:32 PM,59,59
1/12/19, 7:39 PM,55,55
1/12/19, 7:43 PM,54,54
1/12/19, 7:48 PM,56,56
1/12/19, 7:51 PM,56,56
1/12/19, 7:59 PM,61,61
1/12/19, 8:04 PM,68,68
1/12/19, 8:06 PM,66,66
1/12/19, 8:14 PM,65,65
1/12/19, 8:19 PM,58,58
1/12/19, 8:25 PM,58,58
1/12/19, 8:27 PM,65,65
1/12/19, 8:32 PM,66,66
1/12/19, 8:37 PM,62,62
1/12/19, 8:43 PM,79,79
1/12/19, 8:48 PM,59,59
1/12/19, 8:54 PM,51,51
1/12/19, 8:58 PM,52,52
1/12/19, 9:01 PM,65,65
1/12/19, 9:07 PM,58,58
1/12/19, 9:11 PM,54,54
1/12/19, 9:18 PM,54,54
1/12/19, 9:22 PM,58,58
1/12/19, 9:29 PM,56,56
1/12/19, 9:34 PM,61,61
1/12/19, 9:36 PM,55,55
1/12/19, 9:42 PM,56,56
1/12/19, 9:47 PM,57,57
1/12/19, 9:55 PM,55,55
1/12/19, 9:57 PM,56,56
1/12/19, 10:02 PM,56,56
1/12/19, 10:08 PM,63,63
1/12/19, 10:12 PM,63,63
1/12/19, 10:19 PM,63,63
1/12/19, 10:23 PM,70,70
1/12/19, 10:26 PM,66,66
1/12/19, 10:35 PM,66,66
1/12/19, 10:38 PM,64,64
1/12/19, 10:42 PM,61,61
1/12/19, 10:50 PM,68,68
1/12/19, 10:55 PM,66,66
1/12/19, 10:57 PM,66,66
1/12/19, 11:03 PM,68,68
1/12/19, 11:09 PM,66,66
1/12/19, 11:13 PM,67,67
1/12/19, 11:17 PM,70,70
1/12/19, 11:23 PM,62,62
1/12/19, 11:26 PM,65,65
1/12/19, 11:33 PM,62,62
1/12/19, 11:40 PM,61,61
1/12/19, 11:48 PM,64,64
1/12/19, 11:55 PM,65,65
1/12/19, 11:57 PM,70,70
1/13/19, 12:00 AM,56,56
1/13/19, 12:11 AM,55.5,55.5
1/13/19, 12:16 AM,55.8,55.8
1/13/19, 12:21 AM,56.3,56.3
1/13/19, 12:26 AM,57,57
1/13/19, 12:31 AM,58,58
1/13/19, 12:36 AM,59.1,59.1
1/13/19, 12:41 AM,60.3,60.3
1/13/19, 12:45 AM,61.6,61.6
1/13/19, 12:50 AM,62.8,62.8
1/13/19, 12:55 AM,63.5,63.5
1/13/19, 1:00 AM,63.8,63.8
1/13/19, 1:05 AM,63.9,63.9
1/13/19, 1:10 AM,63.9,63.9
1/13/19, 1:15 AM,64,64
1/13/19, 1:20 AM,64.3,64.3
1/13/19, 1:25 AM,64.9,64.9
1/13/19, 1:30 AM,65.6,65.6
1/13/19, 1:35 AM,66.3,66.3
1/13/19, 1:40 AM,66.4,66.4
1/13/19, 1:45 AM,66,66
1/13/19, 1:50 AM,65.1,65.1
1/13/19, 1:55 AM,65,65
1/13/19, 2:00 AM,65,65
1/13/19, 2:05 AM,64.9,64.9
1/13/19, 2:10 AM,64.8,64.8
1/13/19, 2:15 AM,64.7,64.7
1/13/19, 2:19 AM,64.9,64.9
1/13/19, 2:24 AM,65.4,65.4
1/13/19, 2:29 AM,65.4,65.4
1/13/19, 2:34 AM,63.7,63.7
1/13/19, 2:39 AM,63.1,63.1
1/13/19, 2:44 AM,64,64
1/13/19, 2:49 AM,65.3,65.3
1/13/19, 2:54 AM,66.3,66.3
1/13/19, 2:59 AM,66.8,66.8
1/13/19, 3:04 AM,66.9,66.9
1/13/19, 3:09 AM,66.8,66.8
1/13/19, 3:14 AM,66.2,66.2
1/13/19, 3:19 AM,64.7,64.7
1/13/19, 3:24 AM,63.7,63.7
